ID,CVE-ID,CVSS-V3,CVSS-V2,SEVERITY,CWE-ID,Operating_System,Software_Component,Version,Impact,Affected_Hardware,Network_Requirements,Affected_Protocols,Authentication_Required,Privileges_Required,User_Interaction_Required,Vendor
5023,CVE-2009-0022,,6.3,MEDIUM,CWE-20,,Samba,3.2.0 through 3.2.6,access the root filesystem,,remote,,Yes,,No,
5024,CVE-2009-0023,,4.3,MEDIUM,CWE-119,,Apache APR-util,before 1.3.5,denial of service,,remote,,,,,Apache
5025,CVE-2009-0024,,7.2,HIGH,CWE-264,Linux,Linux kernel,before 2.6.24.1,denial of service or gain privileges,,,,,,,
5026,CVE-2009-0025,,6.8,MEDIUM,CWE-287,,BIND,"9.6.0, 9.5.1, 9.5.0, 9.4.3, and earlier",bypass validation of the certificate chain,,remote,SSL/TLS,,,,
5027,CVE-2009-0026,,4.3,MEDIUM,CWE-79,,Apache Jackrabbit,before 1.5.2,arbitrary web script or HTML injection,,remote,,,,,Apache
5028,CVE-2009-0027,,5.0,MEDIUM,CWE-20,,JBossWS in JBoss Enterprise Application Platform,4.2 before 4.2.0.CP06 and 4.3 before 4.3.0.CP04,read arbitrary XML files,,remote,,,,,JBoss
5029,CVE-2009-0028,,2.1,LOW,CWE-264,Linux,Linux kernel,2.6.28 and earlier,send arbitrary signals to a parent process,,,,,,,
5030,CVE-2009-0029,,7.2,HIGH,CWE-20,Linux,Linux kernel,2.6.28 and earlier,denial of service,"s390, powerpc, sparc64, mips 64-bit platforms",local,,,,,
5031,CVE-2009-0030,,6.5,MEDIUM,CWE-287,,SquirrelMail,1.4.8,unauthorized access to other users' data,,remote,,Yes,,No,Red Hat
5032,CVE-2009-0031,,4.9,MEDIUM,CWE-399,Linux,Linux kernel,2.6.29-rc2 and earlier,denial of service,,local,,,,,
5033,CVE-2009-0032,,6.9,MEDIUM,CWE-59,Mandriva Linux,CUPS,"2008.0, 2008.1, 2009.0, Corporate Server (CS) 3.0 and 4.0, Multi Network Firewall (MNF) 2.0",overwrite arbitrary files,,local,,,,,
5034,CVE-2009-0033,,5.0,MEDIUM,CWE-20,,Apache Tomcat,"4.1.0 through 4.1.39, 5.5.0 through 5.5.27, and 6.0.0 through 6.0.18",denial of service,,remote,HTTP,,,,Apache
5035,CVE-2009-0034,,6.9,MEDIUM,CWE-264,,sudo,1.6.9p17 through 1.6.9p19,gain root privileges,,local,,,,Yes,sudo
5036,CVE-2009-0035,5.5,3.6,MEDIUM,CWE-59,,alsa-utils,1.0.19 and later,overwrite arbitrary files,,local,,,,,
5037,CVE-2009-0036,,4.4,MEDIUM,CWE-119,,libvirt_proxy,0.5.1,gain privileges,,,,,,,
5038,CVE-2009-0037,,6.8,MEDIUM,CWE-352,,curl and libcurl,5.11 through 7.19.3,"trigger arbitrary requests, read or overwrite arbitrary files, execute arbitrary commands",,remote,"HTTP, file, scp",,,,
5039,CVE-2009-0038,,4.3,MEDIUM,CWE-79,,Apache Geronimo Application Server,2.1 through 2.1.3,arbitrary web script or HTML injection,,remote,,,,,Apache
5040,CVE-2009-0039,,6.8,MEDIUM,CWE-352,,Apache Geronimo Application Server,2.1 through 2.1.3,hijack authentication of administrators,,remote,,,,,Apache
5041,CVE-2009-0040,,6.8,MEDIUM,CWE-94,,PNG reference library (libpng),"before 1.0.43, and 1.2.x before 1.2.35",denial of service or possibly execute arbitrary code,,,,,,,
5042,CVE-2009-0041,,5.0,MEDIUM,CWE-200,,,,,,,,,,,
5043,CVE-2009-0042,,10.0,HIGH,NVD-CWE-noinfo,,Arclib library (arclib.dll),before 7.3.0.15,bypass virus detection,,remote,,,,,CA
5044,CVE-2009-0043,,10.0,HIGH,CWE-264,,CA Service Metric Analysis,r11.0 through r11.1 SP1,execute arbitrary commands,,remote,,,,,CA
5045,CVE-2009-0046,,5.0,MEDIUM,CWE-287,,Sun GridEngine,5.3 and earlier,bypass validation of the certificate chain,,remote,SSL/TLS,,,,Sun
5046,CVE-2009-0047,,5.0,MEDIUM,CWE-287,,Gale,0.99 and earlier,bypass validation of the certificate chain,,remote,SSL/TLS,,,,
5047,CVE-2009-0047,,5.0,MEDIUM,CWE-310,,Gale,0.99 and earlier,bypass validation of the certificate chain,,remote,SSL/TLS,,,,
5048,CVE-2009-0048,,5.0,MEDIUM,CWE-287,,OpenEvidence,1.0.6,bypass validation of the certificate chain,,remote,SSL/TLS,,,,
5049,CVE-2009-0049,,5.0,MEDIUM,CWE-287,,Belgian eID middleware (eidlib),2.6.0,bypass validation of the certificate chain,,remote,SSL/TLS,,,,
5050,CVE-2009-0050,,4.3,MEDIUM,CWE-20,,Lasso,2.2.1,bypass validation of the certificate chain,,remote,SSL/TLS,,,,
5051,CVE-2009-0051,,5.0,MEDIUM,CWE-287,,ZXID,0.29 and earlier,bypass validation of the certificate chain,,remote,SSL/TLS,,,,
5052,CVE-2009-0052,,5.5,MEDIUM,NVD-CWE-noinfo,,Atheros wireless driver,2.1.11 and other versions before 3.0.3,"denial of service, possibly execute arbitrary code",Atheros AR9160-BC1A chipset,remote,,Yes,,,Netgear
5053,CVE-2009-0053,,4.3,MEDIUM,CWE-310,,,,,,,,,,,
5054,CVE-2009-0054,,4.3,MEDIUM,CWE-255,,,,,,,,,,,
5055,CVE-2009-0055,,6.8,MEDIUM,CWE-352,,,,,,,,,,,
5056,CVE-2009-0056,,6.8,MEDIUM,CWE-352,,,,,,,,,,,
5057,CVE-2009-0057,,4.3,MEDIUM,CWE-20,,Cisco Unified Communications Manager,5.x before 5.1(3e) and 6.x before 6.1(3),denial of service (voice service outage),,remote,TCP,,,,Cisco
5058,CVE-2009-0058,,6.1,MEDIUM,CWE-20,,"Cisco Wireless LAN Controller (WLC), Cisco Catalyst 6500 Wireless Services Module (WiSM), Cisco Catalyst 3750 Integrated Wireless LAN Controller",4.x before 4.2.176.0 and 5.x before 5.2,denial of service,,remote,,,,,Cisco
5059,CVE-2009-0059,,7.8,HIGH,CWE-20,,,,,,,,,,,
5060,CVE-2009-0061,,7.8,HIGH,CWE-20,,,,,,,,,,,
5061,CVE-2009-0062,,9.0,HIGH,CWE-264,,"Cisco Wireless LAN Controller (WLC), Cisco Catalyst 6500 Wireless Services Module (WiSM), Cisco Catalyst 3750 Integrated Wireless LAN Controller",4.2.173.0,gain privileges,,,,Yes,Lobby Admin and Local Management User privilege levels,No,Cisco
5062,CVE-2009-0063,,4.3,MEDIUM,CWE-79,,Symantec Brightmail Gateway Appliance,before 8.0.1,arbitrary web script or HTML injection,,,,Yes,,No,Symantec
5063,CVE-2009-0064,,9.0,HIGH,NVD-CWE-noinfo,,Symantec Brightmail Gateway Appliance,before 8.0.1,"gain privileges, obtain sensitive information, hijack sessions",,remote,,Yes,,No,Symantec
5064,CVE-2009-0065,,10.0,HIGH,CWE-119,Linux,Stream Control Transmission Protocol (sctp) implementation,before 2.6.28-git8,unknown impact,,remote,,,,,
5065,CVE-2009-0066,,7.6,HIGH,NVD-CWE-noinfo,,Intel system software for Trusted Execution Technology (TXT),,bypass intended loader integrity protections,,,,,,,Intel
5066,CVE-2009-0068,,6.8,MEDIUM,CWE-94,,xdg-open,,arbitrary code execution,,remote,,,,Yes,
5067,CVE-2009-0069,,4.9,MEDIUM,CWE-399,Sun Solaris 10 and OpenSolaris,NFS 4 client in the kernel,before snv_102,denial of service,,local,NFS,,,,Sun
5068,CVE-2009-0069,,4.9,MEDIUM,NVD-CWE-noinfo,Sun Solaris 10 and OpenSolaris,NFS 4 (NFSv4) client in the kernel,before snv_102,denial of service,,local,,,,,Sun
5069,CVE-2009-0070,,9.3,HIGH,CWE-189,,Apple Safari,,"read the contents of arbitrary memory locations, denial of service, unspecified other impact",,remote,,,,,Apple
5070,CVE-2009-0071,,2.6,LOW,CWE-399,,Mozilla Firefox,"3.0.5 and earlier 3.0.x versions, 3.0.6, 3.0.7",denial of service,,remote,,,,,Mozilla
5071,CVE-2009-0072,,4.3,MEDIUM,NVD-CWE-Other,,Microsoft Internet Explorer,6.0 through 8.0 beta2,denial of service,,remote,,,,,Microsoft
5072,CVE-2009-0075,,9.3,HIGH,CWE-399,,Microsoft Internet Explorer 7,7,arbitrary code execution,,remote,,,,,Microsoft
5073,CVE-2009-0076,,9.3,HIGH,CWE-399,,Microsoft Internet Explorer 7,7,execute arbitrary code,,remote,,,,,Microsoft
5074,CVE-2009-0077,,5.0,MEDIUM,NVD-CWE-Other,,"Microsoft Forefront Threat Management Gateway, Medium Business Edition (TMG MBE); Internet Security and Acceleration (ISA) Server 2004 SP3, 2006, 2006 Supportability Update, and 2006 SP1",,denial of service,,remote,,,,,Microsoft
5075,CVE-2009-0078,,7.2,HIGH,CWE-264,Windows,Windows Management Instrumentation (WMI) provider,"XP SP2 and SP3, Server 2003 SP1 and SP2, Vista Gold and SP1, Server 2008",gain privileges,,local,,,,,Microsoft
5076,CVE-2009-0079,,6.9,MEDIUM,CWE-264,Windows,RPCSS service,"XP SP2, XP SP3, Server 2003 SP1, Server 2003 SP2",gain privileges,,local,,,,,Microsoft
5077,CVE-2009-0080,,6.9,MEDIUM,CWE-269,Windows,ThreadPool class,"Vista Gold, SP1, Server 2008",gain privileges,,local,,,,,Microsoft
5078,CVE-2009-0081,,9.3,HIGH,CWE-20,Windows,Microsoft Windows Kernel,"2000 SP4, XP SP2 and SP3, Server 2003 SP1 and SP2, Vista Gold and SP1, Server 2008",execute arbitrary code,,remote,,,,,Microsoft
5079,CVE-2009-0082,,7.2,HIGH,CWE-20,Windows,Windows Kernel,"2000 SP4, XP SP2 and SP3, Server 2003 SP1 and SP2, Vista Gold and SP1, Server 2008",gain privileges,,local,,,,,Microsoft
5080,CVE-2009-0083,,7.2,HIGH,CWE-20,Windows,Windows Kernel,"2000 SP4, XP SP2 and SP3, Server 2003 SP1",gain privileges,,local,,,,,Microsoft
5081,CVE-2009-0084,,9.3,HIGH,CWE-94,,DirectShow in Microsoft DirectX,8.1 and 9.0,execute arbitrary code,,remote,,,,,Microsoft
5082,CVE-2009-0085,,7.1,HIGH,CWE-287,Windows,Secure Channel (SChannel) authentication component,"Windows 2000 SP4, XP SP2 and SP3, Server 2003 SP1 and SP2, Vista Gold and SP1, Server 2008",spoof authentication,,remote,TLS,Yes,,,Microsoft
5083,CVE-2009-0086,,10.0,HIGH,CWE-189,Microsoft Windows,Windows HTTP Services (WinHTTP),"Windows 2000 SP4, XP SP2 and SP3, Server 2003 SP1 and SP2, Vista Gold and SP1, Server 2008",execute arbitrary code,,remote,HTTP,,,,Microsoft
5084,CVE-2009-0087,,9.3,HIGH,NVD-CWE-noinfo,Windows,Word 6 text converter in WordPad,"2000 SP4, XP SP2 and SP3, Server 2003 SP1 and SP2, Word 2000 SP3, 2002 SP3",execute arbitrary code,,remote,,,,,Microsoft
5085,CVE-2009-0088,,9.3,HIGH,CWE-20,,WordPerfect 6.x Converter,1998.1.27.0,execute arbitrary code,,remote,,,,,Microsoft
5086,CVE-2009-0089,,5.8,MEDIUM,CWE-20,Windows,Windows HTTP Services (WinHTTP),"Windows 2000 SP4, XP SP2 and SP3, Server 2003 SP1 and SP2, Vista Gold",impersonate arbitrary https web sites,,remote,HTTPS,,,,Microsoft
5087,CVE-2009-0090,,9.3,HIGH,CWE-264,,Microsoft .NET Framework,"1.0 SP3, 1.1 SP1, and 2.0 SP1",obtain unintended access to stack memory and execute arbitrary code,,remote,,,,,Microsoft
5088,CVE-2009-0091,,9.3,HIGH,CWE-94,,Microsoft .NET Framework,"2.0, 2.0 SP1, 3.5",execute arbitrary code,,remote,,,,,Microsoft
5089,CVE-2009-0093,,3.5,LOW,CWE-20,Windows,Windows DNS Server,"Windows 2000 SP4, Server 2003 SP1 and SP2, Server 2008",conduct man-in-the-middle attacks by spoofing a proxy server,,remote,,Yes,,No,Microsoft
5090,CVE-2009-0094,,5.5,MEDIUM,NVD-CWE-Other,Windows,WINS server,"Windows 2000 SP4, Server 2003 SP1 and SP2",conduct man-in-the-middle attacks,,remote,,Yes,,No,Microsoft
5091,CVE-2009-0095,,9.3,HIGH,CWE-399,,Microsoft Office Visio,"2002 SP2, 2003 SP3, 2007 SP1",execute arbitrary code,,remote,,,,,Microsoft
5092,CVE-2009-0096,,9.3,HIGH,CWE-399,,Microsoft Office Visio,"2002 SP2, 2003 SP3, 2007 SP1",arbitrary code execution,,remote,,,,,Microsoft
5093,CVE-2009-0097,,9.3,HIGH,CWE-399,,Microsoft Office Visio,2002 SP2 and 2003 SP3,execute arbitrary code,,remote,,,,,Microsoft
5094,CVE-2009-0098,,9.3,HIGH,CWE-399,,Microsoft Exchange,"2000 Server SP3, Exchange Server 2003 SP2, Exchange Server 2007 SP1",execute arbitrary code,,remote,,,,,Microsoft
5095,CVE-2009-0099,,5.0,MEDIUM,CWE-20,,Microsoft Exchange,2000 Server SP3 and Exchange Server 2003 SP2,denial of service,,remote,,,,,Microsoft
5096,CVE-2009-0100,,9.3,HIGH,CWE-399,,,,,,,,,,,
5097,CVE-2009-0102,,9.3,HIGH,CWE-399,,Microsoft Project,"2000 SR1, 2002 SP1, 2003 SP3",arbitrary code execution,,remote,,,,,Microsoft
5098,CVE-2009-0103,,7.5,HIGH,CWE-94,,playSMS,0.9.3,execute arbitrary PHP code,,remote,,,,,playSMS
5099,CVE-2009-0104,,7.5,HIGH,CWE-89,,EZpack,4.2b2,execute arbitrary SQL commands,,remote,,,,,
5100,CVE-2009-0105,,4.3,MEDIUM,CWE-79,,EZpack,4.2b2,arbitrary web script or HTML injection,,remote,,,,,
5101,CVE-2009-0106,,7.5,HIGH,CWE-89,,PHPAuctions,,execute arbitrary SQL commands,,remote,,,,,
5102,CVE-2009-0107,,4.3,MEDIUM,CWE-79,,PHPAuctions,,arbitrary web script or HTML injection,,remote,,,,,
5103,CVE-2009-0108,,7.5,HIGH,CWE-264,,PHPAuctions (PHPAuctionSystem),,bypass authentication and gain administrative access,,remote,,Yes,,No,
5104,CVE-2009-0109,,7.5,HIGH,CWE-89,,RiotPix,0.61,execute arbitrary SQL commands,,remote,,,,,
5105,CVE-2009-0110,,7.5,HIGH,CWE-89,,RiotPix,0.61,execute arbitrary SQL commands,,remote,,,,,
5106,CVE-2009-0111,,7.5,HIGH,CWE-89,,Goople CMS,1.8.2,execute arbitrary SQL commands,,remote,,,,,
5107,CVE-2009-0112,,6.8,MEDIUM,CWE-352,,PollPro,3.0,create or modify accounts as administrators,,remote,,,,,
5108,CVE-2009-0113,,5.0,MEDIUM,CWE-22,,XStandard component for Joomla,1.5.8 and earlier,directory traversal,,remote,HTTP,,,,Joomla
5109,CVE-2009-0114,,5.8,MEDIUM,NVD-CWE-Other,,Adobe Flash Player,9.x before 9.0.159.0 and 10.x before 10.0.22.87,trick user into visiting arbitrary URL,,remote,,,,Yes,Adobe
5110,CVE-2009-0115,,7.2,HIGH,CWE-264,Linux,Device Mapper multipathing driver,0.4.8,arbitrary commands execution,,local,,,,No,SUSE
5111,CVE-2009-0119,,10.0,HIGH,CWE-119,Windows XP SP3,Microsoft Windows,XP SP3,"denial of service, possibly execute arbitrary code",,remote,,,,,Microsoft
5112,CVE-2009-0120,,7.8,HIGH,CWE-20,,IBM WebSphere DataPower XML Security Gateway XS40,3.6.1.5,denial of service,,remote,SSL,,,,IBM
5113,CVE-2009-0121,,7.5,HIGH,CWE-89,,Goople CMS,1.8.2,execute arbitrary SQL commands,,remote,,,,,
5114,CVE-2009-0122,,6.9,MEDIUM,CWE-264,Ubuntu,HP Linux Imaging and Printing (HPLIP),2.7.7 and 2.8.2,change ownership of arbitrary files,,local,,,,Yes,HP
5115,CVE-2009-0123,,7.1,HIGH,CWE-200,"Mac OS X, Windows",Apple Safari,10.5,read arbitrary files,,remote,,,,,Apple
5116,CVE-2009-0123,,7.1,HIGH,NVD-CWE-noinfo,"Mac OS X, Windows",Apple Safari,10.5,read arbitrary files,,remote,,,,,Apple
5117,CVE-2009-0124,,5.0,MEDIUM,CWE-287,,ARRL tqsllib,2.0,bypass validation of the certificate chain,,remote,SSL/TLS,,,,American Radio Relay League (ARRL)
5118,CVE-2009-0125,,5.0,MEDIUM,CWE-287,,Nessus Attack Scripting Language library (libnasl),2.2.11,bypass validation of the certificate chain,,remote,SSL/TLS,,,,
5119,CVE-2009-0126,,5.0,MEDIUM,CWE-287,,Berkeley Open Infrastructure for Network Computing (BOINC),6.2.14 and 6.4.5,bypass validation of the certificate chain,,remote,SSL/TLS,,,,Berkeley
5120,CVE-2009-0127,,5.0,MEDIUM,CWE-287,,M2Crypto,,bypass validation of the certificate chain,,remote,SSL/TLS,,,,
5121,CVE-2009-0128,,5.0,MEDIUM,CWE-287,,Simple Linux Utility for Resource Management (SLURM),,bypass validation of the certificate chain,,remote,SSL/TLS,,,,LLNL
5122,CVE-2009-0129,,5.0,MEDIUM,CWE-287,,libcrypt-openssl-dsa-perl,,bypass validation of the certificate chain,,remote,SSL/TLS,,,,
5123,CVE-2009-0130,,5.0,MEDIUM,CWE-287,,erlang,,bypass validation of the certificate chain,,remote,SSL/TLS,,,,
5124,CVE-2009-0131,,4.9,MEDIUM,NVD-CWE-noinfo,Sun OpenSolaris,UFS implementation in the kernel,snv_29 through snv_90,denial of service,,local,,,,,Sun
5125,CVE-2009-0132,,4.9,MEDIUM,CWE-189,Sun Solaris,aio_suspend function,8 through 10 and OpenSolaris,denial of service,,local,,,,,Sun
5126,CVE-2009-0133,,10.0,HIGH,CWE-119,,Microsoft HTML Help Workshop,4.74 and earlier,execute arbitrary code,,,,,,,Microsoft
5127,CVE-2009-0134,,9.3,HIGH,NVD-CWE-Other,,EasyGrid.SGCtrl.32 ActiveX control,1.0.0.1,create and overwrite arbitrary files,,remote,,,,,AAA EasyGrid
5128,CVE-2009-0135,,9.3,HIGH,CWE-119,,Amarok,1.4.10 through 2.0.1,execute arbitrary code,,remote,,,,,
5129,CVE-2009-0136,,9.3,HIGH,CWE-189,,Amarok,1.4.10 through 2.0.1,"denial of service, execute arbitrary code",,remote,,,,,Amarok
5130,CVE-2009-0137,,10.0,HIGH,CWE-20,"Apple Mac OS X, Windows XP, Windows Vista",Safari RSS,"10.4.11, 10.5.6",execute arbitrary JavaScript in the local security zone,,remote,,,,,Apple
5131,CVE-2009-0138,,10.0,HIGH,CWE-287,Mac OS X,servermgrd (Server Manager),10.5.6,modify the system configuration,,remote,,Yes,,,Apple
5132,CVE-2009-0139,,9.3,HIGH,CWE-189,Mac OS X,SMB component,10.5.6,"denial of service, execute arbitrary code",,remote,SMB,,,,Apple
5133,CVE-2009-0140,,9.3,HIGH,CWE-399,Mac OS X,SMB component,10.4.11 and 10.5.6,denial of service,,remote,SMB,,,,Apple
5134,CVE-2009-0141,,2.1,LOW,CWE-264,Apple Mac OS X,XTerm,10.4.11 and 10.5.6,allows local users to write to the Xterm of another user,,local,,,,Yes,Apple
5135,CVE-2009-0142,,1.9,LOW,CWE-362,Mac OS X,AFP Server,10.5.6,denial of service,,local,,,,,Apple
5136,CVE-2009-0143,,4.3,MEDIUM,CWE-200,,Apple iTunes,before 8.1,trick user into providing username and password,,remote,,Yes,,Yes,Apple
5137,CVE-2009-0144,,4.3,MEDIUM,CWE-16,Mac OS X,CFNetwork,10.5 before 10.5.7,obtain sensitive information,,remote,,,,,Apple
5138,CVE-2009-0145,,6.8,MEDIUM,CWE-94,,,,,,,,,,,
5139,CVE-2009-0146,,4.3,MEDIUM,CWE-119,,Xpdf,3.02pl2,denial of service,,remote,,,,,Xpdf
5140,CVE-2009-0147,,4.3,MEDIUM,CWE-189,,Xpdf,3.02pl2,denial of service,,remote,,,,,Xpdf
5141,CVE-2009-0148,,9.3,HIGH,CWE-119,,Cscope,before 15.7a,execute arbitrary code,,remote,,,,,
5142,CVE-2009-0149,,4.4,MEDIUM,CWE-94,Mac OS X,Apple Mac OS X,10.4.11 and 10.5 before 10.5.7,privileges escalation or denial of service (application crash),,local,,,,Yes,Apple
5143,CVE-2009-0150,,4.4,MEDIUM,CWE-119,Mac OS X,Apple Mac OS X,10.5 before 10.5.7,gain privileges or cause a denial of service (application crash),,local,,,,,Apple
5144,CVE-2009-0151,,7.2,HIGH,NVD-CWE-Other,Mac OS X,Dock,10.5 before 10.5.8,bypass locking and manage applications or use Expose,,local,,,,Yes,Apple
5145,CVE-2009-0152,,5.0,MEDIUM,CWE-16,Mac OS X,iChat,10.5 before 10.5.7,obtain sensitive information,,remote,SSL,,,,Apple
5146,CVE-2009-0153,,4.3,MEDIUM,CWE-79,,International Components for Unicode (ICU),"4.0, 3.6, and other 3.x versions",cross-site scripting (XSS) attacks,,remote,,,,,
5147,CVE-2009-0154,,6.8,MEDIUM,CWE-119,Mac OS X,Apple Type Services (ATS),10.4.11 and 10.5 before 10.5.7,execute arbitrary code,,remote,,,,,Apple
5148,CVE-2009-0155,,6.8,MEDIUM,CWE-189,,,,,,,,,,,
5149,CVE-2009-0156,,4.3,MEDIUM,CWE-20,Mac OS X,Launch Services,10.4.11 and 10.5 before 10.5.7,denial of service,,remote,,,,,Apple
5150,CVE-2009-0157,,6.8,MEDIUM,CWE-119,Mac OS X,CFNetwork,10.5 before 10.5.7,execute arbitrary code or cause a denial of service,,remote,HTTP,,,,Apple
5151,CVE-2009-0158,,6.8,MEDIUM,CWE-119,Mac OS X,telnet,10.4.11 and 10.5 before 10.5.7,execute arbitrary code or cause a denial of service,,remote,,,,,Apple
5152,CVE-2009-0159,,6.8,MEDIUM,CWE-119,,NTP,before 4.2.4p7-RC2,arbitrary code execution,,remote,,,,,NTP
5153,CVE-2009-0160,,6.8,MEDIUM,CWE-94,Mac OS X,QuickDraw Manager,10.4.11 and 10.5 before 10.5.7,execute arbitrary code or cause a denial of service,,remote,,,,,Apple
5154,CVE-2009-0161,,6.4,MEDIUM,CWE-20,Apple Mac OS X 10.5,OpenSSL::OCSP module for Ruby,before 10.5.7,spoof certificate authentication,,remote,,,,,Apple
5155,CVE-2009-0162,,4.3,MEDIUM,CWE-79,"Windows, Mac OS X",Safari,"before 3.2.3, 4 Public Beta, on Apple Mac OS X 10.5 before 10.5.7",inject arbitrary web script or HTML,,remote,,,,,Apple
5156,CVE-2009-0163,,6.8,MEDIUM,CWE-189,,CUPS,1.3.9,denial of service and possibly execute arbitrary code,,remote,,,,,CUPS
5157,CVE-2009-0164,,6.4,MEDIUM,CWE-20,,CUPS,before 1.3.10,DNS rebinding attacks,,remote,HTTP,,,,
5158,CVE-2009-0165,,10.0,HIGH,CWE-189,Mac OS X,Xpdf,3.02pl2,unspecified,,,,,,,Poppler
5159,CVE-2009-0166,,4.3,MEDIUM,CWE-399,,Xpdf,3.02pl2,denial of service,,remote,,,,,Xpdf
5160,CVE-2009-0167,,4.7,MEDIUM,NVD-CWE-noinfo,Sun Solaris 10 and OpenSolaris,lpadmin,snv_61 through snv_106,denial of service,,local,,,,No,Sun
5161,CVE-2009-0168,,4.9,MEDIUM,NVD-CWE-noinfo,Sun Solaris 10 and OpenSolaris,ppdmgr,snv_61 through snv_106,denial of service,,local,,,,,Sun
5162,CVE-2009-0169,,9.0,HIGH,CWE-264,,Sun Java System Access Manager,7.1,gain privileges,,remote,,Yes,,Yes,Sun
5163,CVE-2009-0170,,6.0,MEDIUM,CWE-255,,Sun Java System Access Manager,"6.3 2005Q1, 7 2005Q4, 7.1","discover passwords, obtain unspecified other access to resources",,,,Yes,console privileges,Yes,Sun
5164,CVE-2009-0170,,6.0,MEDIUM,CWE-264,,Sun Java System Access Manager,"6.3 2005Q1, 7 2005Q4, 7.1","discover passwords, obtain unspecified other access to resources",,,,Yes,console privileges,Yes,Sun
5165,CVE-2009-0171,,10.0,HIGH,CWE-264,,Sun SPARC Enterprise M4000 and M5000 Server,,unspecified other impact,,remote,,Yes,root,No,Sun
5166,CVE-2009-0172,,5.0,MEDIUM,CWE-20,,IBM DB2,"8 before FP17a, 9.1 before FP6a, and 9.5 before FP3a",denial of service (infinite loop),,remote,,,,,IBM
5167,CVE-2009-0173,,5.0,MEDIUM,CWE-20,,IBM DB2,"8 before FP17a, 9.1 before FP6a, and 9.5 before FP3a",denial of service,,remote,,Yes,,,IBM
5168,CVE-2009-0174,,9.3,HIGH,CWE-119,,VUPlayer,2.49,execute arbitrary code,,remote,,,,,
5169,CVE-2009-0175,,9.3,HIGH,CWE-119,,Heathco Software MP3 TrackMaker,1.5,"denial of service, possibly execute arbitrary code",,remote,,,,,Heathco Software
5170,CVE-2009-0176,,9.3,HIGH,CWE-119,,"BlackBerry Enterprise Server (BES), BlackBerry Professional Software, BlackBerry Unite!","4.1.3 through 4.1.6, 4.1.4, before 1.0.3 bundle 28",execute arbitrary code,,user-assisted remote,,,,Yes,Research in Motion (RIM)
5171,CVE-2009-0177,,5.0,MEDIUM,CWE-399,,,,,,,,,,,
5172,CVE-2009-0178,,10.0,HIGH,NVD-CWE-noinfo,,IBM Hardware Management Console (HMC),7 release 3.2.0 SP1,unknown,,,,,,,IBM
5173,CVE-2009-0179,,4.3,MEDIUM,NVD-CWE-noinfo,,libmikmod,3.1.11 through 3.2.0,denial of service,,,,,,Yes,
5174,CVE-2009-0180,,7.5,HIGH,CWE-264,Linux,nfs-utils,"before 1.1.2-9.fc9 on Fedora 9, and before 1.1.4-6.fc10 on Fedora 10",bypass intended access restrictions,,remote,,,,,Fedora
5175,CVE-2009-0181,,9.3,HIGH,CWE-119,,VUPlayer,,unknown impact,,,,,,Yes,
5176,CVE-2009-0182,,9.3,HIGH,CWE-119,,VUPlayer,2.49,arbitrary code execution,,local,HTTP,,,Yes,
5177,CVE-2009-0183,,10.0,HIGH,CWE-119,,Free Download Manager (FDM),2.5 Build 758 and 3.0 Build 844,execute arbitrary code,,remote,HTTP,,,,Free Download Manager
5178,CVE-2009-0184,,9.3,HIGH,CWE-119,,Free Download Manager (FDM),2.5 Build 758 and 3.0 Build 844,execute arbitrary code,,remote,,,,,Free Download Manager
5179,CVE-2009-0185,,9.3,HIGH,CWE-119,,Apple QuickTime,before 7.6.2,execute arbitrary code or cause a denial of service,,,,,,,Apple
5180,CVE-2009-0186,,9.3,HIGH,CWE-189,,libsndfile,1.0.18,arbitrary code execution,,,,,,,
5181,CVE-2009-0187,,9.3,HIGH,CWE-119,,Orbit Downloader,"2.8.2 and 2.8.3, possibly other versions before 2.8.5",execute arbitrary code,,remote,HTTP,,,,Orbit
5182,CVE-2009-0188,,9.3,HIGH,CWE-399,,Apple QuickTime,before 7.6.2,execute arbitrary code or cause a denial of service,,,,,,,Apple
5183,CVE-2009-0191,,9.3,HIGH,CWE-94,,Foxit Reader,"2.3 before Build 3902 and 3.0 before Build 1506, including 3.0.2009.1301",execute arbitrary code,,remote,,,,,Foxit
5184,CVE-2009-0192,,5.0,MEDIUM,CWE-189,,Novell eDirectory,"8.8 SP3, 8.8 SP3 FTF3",execute arbitrary code,,remote,HTTP,,,,Novell
